stage_id,date,stage_number,sub_stage,place,country,lat,long,gnid,elev,distance_km,distance_crow_km,terrain,terrain_group,winner_name,winner_country,year,elev_change,elev_mean,winner_name_short,winner_label,start_mt,end_mt,mt_range,section_number,progress_end,progress_start,position
1939_12a,1939-07-23,12,a,Saint-Raphaël,FR,43.42332,6.7735,2977246,22,157,113.569706,Plain,Flat,François Neuens ,LUX,1939,-18,31,Neuens ,Neuens  (LUX),Alps,Alps,Alps,17,0.6071428571428571,0.5714285714285714,end
1939_12b,1939-07-23,12,b,Saint-Raphaël,FR,43.42332,6.7735,2977246,22,122,62.298853,Plain,Flat,Maurice Archambaud ,FRA,1939,40,42,Archambaud ,Archambaud  (FRA),Alps,Alps,Alps,18,0.6428571428571429,0.6071428571428571,start
1939_12b,1939-07-23,12,b,Monaco,FR,43.73333,7.41667,2993458,62,122,62.298853,Plain,Flat,Maurice Archambaud ,FRA,1939,40,42,Archambaud ,Archambaud  (FRA),Alps,Alps,Alps,18,0.6428571428571429,0.6071428571428571,end
1939_13,1939-07-24,13,main,Monaco,FR,43.73333,7.41667,2993458,62,101,0,With mountain,Mountain,Pierre Gallien ,FRA,1939,0,62,Gallien ,Gallien  (FRA),Alps,Alps,Alps,19,0.6785714285714286,0.6428571428571429,start
1939_13,1939-07-24,13,main,Monaco,FR,43.73333,7.41667,2993458,62,101,0,With mountain,Mountain,Pierre Gallien ,FRA,1939,0,62,Gallien ,Gallien  (FRA),Alps,Alps,Alps,19,0.6785714285714286,0.6428571428571429,end
1939_14,1939-07-25,14,main,Monaco,FR,43.73333,7.41667,2993458,62,175,103.074331,Plain,Flat,Pierre Cloarec ,FRA,1939,542,333,Cloarec ,Cloarec  (FRA),Alps,Alps,Alps,20,0.7142857142857143,0.6785714285714286,start
1939_14,1939-07-25,14,main,Digne,FR,44.09252,6.23199,3021382,604,175,103.074331,Plain,Flat,Pierre Cloarec ,FRA,1939,542,333,Cloarec ,Cloarec  (FRA),Alps,Alps,Alps,20,0.7142857142857143,0.6785714285714286,end
1939_15,1939-07-26,15,main,Digne,FR,44.09252,6.23199,3021382,604,219,95.579276,With mountain,Mountain,Sylvère Maes ,BEL,1939,827,1017.5,Maes ,Maes  (BEL),Alps,Alps,Alps,21,0.75,0.7142857142857143,start
1939_15,1939-07-26,15,main,Briançon,FR,44.89978,6.64201,3030142,1431,219,95.579276,With mountain,Mountain,Sylvère Maes ,BEL,1939,827,1017.5,Maes ,Maes  (BEL),Alps,Alps,Alps,21,0.75,0.7142857142857143,end
1939_16a,1939-07-27,16,a,Briançon,FR,44.89978,6.64201,3030142,1431,126,0,With mountain,Mountain,Pierre Jaminet ,FRA,1939,0,1431,Jaminet ,Jaminet  (FRA),Alps,Alps,Alps,22,0.7857142857142857,0.75,start
1939_16a,1939-07-27,16,a,Briançon,FR,44.89978,6.64201,3030142,1431,126,0,With mountain,Mountain,Pierre Jaminet ,FRA,1939,0,1431,Jaminet ,Jaminet  (FRA),Alps,Alps,Alps,22,0.7857142857142857,0.75,end
1939_16b,1939-07-27,16,b,Bonneval-sur-Arc,FR,45.3714,7.04634,3031697,1893,64,34.881829,Mountain time trial,Mountain time trial,Sylvère Maes ,BEL,1939,-1083,1351.5,Maes ,Maes  (BEL),Alps,Alps,Alps,23,0.8214285714285714,0.7857142857142857,start
1939_16b,1939-07-27,16,b,Bourg-Saint-Maurice,FR,45.61716,6.76902,3030949,810,64,34.881829,Mountain time trial,Mountain time trial,Sylvère Maes ,BEL,1939,-1083,1351.5,Maes ,Maes  (BEL),Alps,Alps,Alps,23,0.8214285714285714,0.7857142857142857,end
1939_16c,1939-07-27,16,c,Bourg-Saint-Maurice,FR,45.61716,6.76902,3030949,810,104,59.079364,Plain,Flat,Antoon van Schendel ,NED,1939,-293,663.5,Schendel ,Schendel  (NED),Alps,Alps,Alps,24,0.8571428571428571,0.8214285714285714,start
1939_16c,1939-07-27,16,c,Annecy,FR,45.91971,6.14393,3037540,517,104,59.079364,Plain,Flat,Antoon van Schendel ,NED,1939,-293,663.5,Schendel ,Schendel  (NED),Alps,Alps,Alps,24,0.8571428571428571,0.8214285714285714,end
1939_17a,1939-07-29,17,a,Annecy,FR,45.91971,6.14393,3037540,517,226,140.344458,With mountain,Mountain,François Neuens ,LUX,1939,-299,367.5,Neuens ,Neuens  (LUX),Alps,Alps,Alps,25,0.8928571428571429,0.8571428571428571,start
1939_17a,1939-07-29,17,a,Dôle,FR,47.1,5.5,3021263,218,226,140.344458,With mountain,Mountain,François Neuens ,LUX,1939,-299,367.5,Neuens ,Neuens  (LUX),Alps,Alps,Alps,25,0.8928571428571429,0.8571428571428571,end
1939_17b,1939-07-29,17,b,Dôle,FR,47.1,5.5,3021263,218,59,43.791727,Individual time trial,Individual time trial,Maurice Archambaud ,FRA,1939,22,229,Archambaud ,Archambaud  (FRA),Alps,Other,Other,26,0.9285714285714286,0.8928571428571429,start
1939_17b,1939-07-29,17,b,Dijon,FR,47.31667,5.01667,3021372,240,59,43.791727,Individual time trial,Individual time trial,Maurice Archambaud ,FRA,1939,22,229,Archambaud ,Archambaud  (FRA),Alps,Other,Other,26,0.9285714285714286,0.8928571428571429,end
1939_18a,1939-07-30,18,a,Dijon,FR,47.31667,5.01667,3021372,240,151,129.802767,Plain,Flat,René Le Grevès ,FRA,1939,-135,172.5,Grevès ,Grevès  (FRA),Other,Other,Other,27,0.9642857142857143,0.9285714285714286,start
1939_18a,1939-07-30,18,a,Troyes,FR,48.30073,4.08524,2971549,105,151,129.802767,Plain,Flat,René Le Grevès ,FRA,1939,-135,172.5,Grevès ,Grevès  (FRA),Other,Other,Other,27,0.9642857142857143,0.9285714285714286,end
1939_18b,1939-07-30,18,b,Troyes,FR,48.30073,4.08524,2971549,105,201,141.913972,Plain,Flat,Marcel Kint ,BEL,1939,-75,67.5,Kint ,Kint  (BEL),Other,Other,Other,28,1,0.9642857142857143,start
1939_18b,1939-07-30,18,b,Paris,FR,48.85341,2.3488,2988507,30,201,141.913972,Plain,Flat,Marcel Kint ,BEL,1939,-75,67.5,Kint ,Kint  (BEL),Other,Other,Other,28,1,0.9642857142857143,end
1947_1,1947-06-25,1,main,Paris,FR,48.85341,2.3488,2988507,30,236,204.571273,Plain,Flat,Ferdinand Kübler ,SUI,1947,-7,26.5,Kübler ,Kübler  (SUI),Other,Other,Other,1,0.047619047619047616,0,start
1947_1,1947-06-25,1,main,Lille,FR,50.63297,3.05858,2998324,23,236,204.571273,Plain,Flat,Ferdinand Kübler ,SUI,1947,-7,26.5,Kübler ,Kübler  (SUI),Other,Other,Other,1,0.047619047619047616,0,end
1947_2,1947-06-26,2,main,Lille,FR,50.63297,3.05858,2998324,23,182,94.055733,Plain,Flat,René Vietto ,FRA,1947,-3,21.5,Vietto ,Vietto  (FRA),Other,Other,Other,2,0.09523809523809523,0.047619047619047616,start
1947_2,1947-06-26,2,main,Brussels,BE,50.85045,4.34878,2800866,20,182,94.055733,Plain,Flat,René Vietto ,FRA,1947,-3,21.5,Vietto ,Vietto  (FRA),Other,Other,Other,2,0.09523809523809523,0.047619047619047616,end
1947_3,1947-06-27,3,main,Brussels,BE,50.85045,4.34878,2800866,20,314,188.272284,Plain,Flat,Aldo Ronconi ,ITA,1947,262,151,Ronconi ,Ronconi  (ITA),Other,Other,Other,3,0.14285714285714285,0.09523809523809523,start
1947_3,1947-06-27,3,main,Luxembourg City,LU,49.60244,6.1332,10104616,282,314,188.272284,Plain,Flat,Aldo Ronconi ,ITA,1947,262,151,Ronconi ,Ronconi  (ITA),Other,Other,Other,3,0.14285714285714285,0.09523809523809523,end
1947_4,1947-06-28,4,main,Luxembourg City,LU,49.60244,6.1332,10104616,282,223,163.299089,Plain,Flat,Jean Robic ,FRA,1947,-141,211.5,Robic ,Robic  (FRA),Other,Other,Other,4,0.19047619047619047,0.14285714285714285,start
1947_4,1947-06-28,4,main,Strasbourg,FR,48.58392,7.74553,2973783,141,223,163.299089,Plain,Flat,Jean Robic ,FRA,1947,-141,211.5,Robic ,Robic  (FRA),Other,Other,Other,4,0.19047619047619047,0.14285714285714285,end
1947_5,1947-06-29,5,main,Strasbourg,FR,48.58392,7.74553,2973783,141,248,196.71023,Plain,Flat,Ferdinand Kübler ,SUI,1947,112,197,Kübler ,Kübler  (SUI),Other,Alps,Alps,5,0.23809523809523808,0.19047619047619047,start
1947_5,1947-06-29,5,main,Besançon,FR,47.248779999999996,6.01815,3033123,253,248,196.71023,Plain,Flat,Ferdinand Kübler ,SUI,1947,112,197,Kübler ,Kübler  (SUI),Other,Alps,Alps,5,0.23809523809523808,0.19047619047619047,end
1947_6,1947-07-01,6,main,Besançon,FR,47.248779999999996,6.01815,3033123,253,249,189.604464,Plain,Flat,Lucien Teisseire ,FRA,1947,-80,213,Teisseire ,Teisseire  (FRA),Alps,Other,Alps,6,0.2857142857142857,0.23809523809523808,start
1947_6,1947-07-01,6,main,Lyon,FR,45.74846,4.84671,2996944,173,249,189.604464,Plain,Flat,Lucien Teisseire ,FRA,1947,-80,213,Teisseire ,Teisseire  (FRA),Alps,Other,Alps,6,0.2857142857142857,0.23809523809523808,end
1947_7,1947-07-02,7,main,Lyon,FR,45.74846,4.84671,2996944,173,172,93.803427,With mountain,Mountain,Jean Robic ,FRA,1947,42,194,Robic ,Robic  (FRA),Other,Alps,Alps,7,0.3333333333333333,0.2857142857142857,start
1947_7,1947-07-02,7,main,Grenoble,FR,45.17155,5.72239,3014728,215,172,93.803427,With mountain,Mountain,Jean Robic ,FRA,1947,42,194,Robic ,Robic  (FRA),Other,Alps,Alps,7,0.3333333333333333,0.2857142857142857,end
1947_8,1947-07-03,8,main,Grenoble,FR,45.17155,5.72239,3014728,215,185,78.413126,With mountain,Mountain,Fermo Camellini ,ITA,1947,1216,823,Camellini ,Camellini  (ITA),Alps,Alps,Alps,8,0.38095238095238093,0.3333333333333333,start
1947_8,1947-07-03,8,main,Briançon,FR,44.89978,6.64201,3030142,1431,185,78.413126,With mountain,Mountain,Fermo Camellini ,ITA,1947,1216,823,Camellini ,Camellini  (ITA),Alps,Alps,Alps,8,0.38095238095238093,0.3333333333333333,end
1947_9,1947-07-05,9,main,Briançon,FR,44.89978,6.64201,3030142,1431,217,95.579276,With mountain,Mountain,René Vietto ,FRA,1947,-827,1017.5,Vietto ,Vietto  (FRA),Alps,Alps,Alps,9,0.42857142857142855,0.38095238095238093,start
1947_9,1947-07-05,9,main,Digne,FR,44.09252,6.23199,3021382,604,217,95.579276,With mountain,Mountain,René Vietto ,FRA,1947,-827,1017.5,Vietto ,Vietto  (FRA),Alps,Alps,Alps,9,0.42857142857142855,0.38095238095238093,end
1947_10,1947-07-06,10,main,Digne,FR,44.09252,6.23199,3021382,604,255,93.59088,With mountain,Mountain,Fermo Camellini ,ITA,1947,-586,311,Camellini ,Camellini  (ITA),Alps,Alps,Alps,10,0.47619047619047616,0.42857142857142855,start
1947_10,1947-07-06,10,main,Nice,FR,43.70313,7.26608,2990440,18,255,93.59088,With mountain,Mountain,Fermo Camellini ,ITA,1947,-586,311,Camellini ,Camellini  (ITA),Alps,Alps,Alps,10,0.47619047619047616,0.42857142857142855,end
1947_11,1947-07-08,11,main,Nice,FR,43.70313,7.26608,2990440,18,230,158.780928,Plain,Flat,Édouard Fachleitner ,FRA,1947,22,29,Édouard Fachleitner ,Édouard Fachleitner  (FRA),Alps,Alps,Alps,11,0.5238095238095238,0.47619047619047616,start
1947_11,1947-07-08,11,main,Marseille,FR,43.29695,5.38107,2995469,40,230,158.780928,Plain,Flat,Édouard Fachleitner ,FRA,1947,22,29,Édouard Fachleitner ,Édouard Fachleitner  (FRA),Alps,Alps,Alps,11,0.5238095238095238,0.47619047619047616,end
1947_12,1947-07-09,12,main,Marseille,FR,43.29695,5.38107,2995469,40,165,126.449172,Plain,Flat,Henri Massal ,FRA,1947,-15,32.5,Massal ,Massal  (FRA),Alps,Other,Alps,12,0.5714285714285714,0.5238095238095238,start
1947_12,1947-07-09,12,main,Montpellier,FR,43.61092,3.87723,2992166,25,165,126.449172,Plain,Flat,Henri Massal ,FRA,1947,-15,32.5,Massal ,Massal  (FRA),Alps,Other,Alps,12,0.5714285714285714,0.5238095238095238,end
1947_13,1947-07-10,13,main,Montpellier,FR,43.61092,3.87723,2992166,25,172,131.059102,Plain,Flat,Lucien Teisseire ,FRA,1947,78,64,Teisseire ,Teisseire  (FRA),Other,Other,Other,13,0.6190476190476191,0.5714285714285714,start
1947_13,1947-07-10,13,main,Carcassonne,FR,43.21351,2.35162,3028641,103,172,131.059102,Plain,Flat,Lucien Teisseire ,FRA,1947,78,64,Teisseire ,Teisseire  (FRA),Other,Other,Other,13,0.6190476190476191,0.5714285714285714,end
1947_14,1947-07-11,14,main,Carcassonne,FR,43.21351,2.35162,3028641,103,253,150.690922,With mountain,Mountain,Albert Bourlon ,FRA,1947,530,368,Bourlon ,Bourlon  (FRA),Other,Pyrenees,Pyrenees,14,0.6666666666666666,0.6190476190476191,start
1947_14,1947-07-11,14,main,Luchon,FR,42.79079,0.59315,3035416,633,253,150.690922,With mountain,Mountain,Albert Bourlon ,FRA,1947,530,368,Bourlon ,Bourlon  (FRA),Other,Pyrenees,Pyrenees,14,0.6666666666666666,0.6190476190476191,end
1947_15,1947-07-13,15,main,Luchon,FR,42.79079,0.59315,3035416,633,195,96.48957,With mountain,Mountain,Jean Robic ,FRA,1947,-430,418,Robic ,Robic  (FRA),Pyrenees,Other,Pyrenees,15,0.7142857142857143,0.6666666666666666,start
1947_15,1947-07-13,15,main,Pau,FR,43.3,-0.36667,2988358,203,195,96.48957,With mountain,Mountain,Jean Robic ,FRA,1947,-430,418,Robic ,Robic  (FRA),Pyrenees,Other,Pyrenees,15,0.7142857142857143,0.6666666666666666,end
1947_16,1947-07-14,16,main,Pau,FR,43.3,-0.36667,2988358,203,195,172.331541,Plain,Flat,Giuseppe Tacca ,ITA,1947,-194,106,Tacca ,Tacca  (ITA),Other,Other,Other,16,0.7619047619047619,0.7142857142857143,start
1947_16,1947-07-14,16,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,195,172.331541,Plain,Flat,Giuseppe Tacca ,ITA,1947,-194,106,Tacca ,Tacca  (ITA),Other,Other,Other,16,0.7619047619047619,0.7142857142857143,end
1947_17,1947-07-15,17,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,272,207.078161,Plain,Flat,Éloi Tassin ,FRA,1947,1,9.5,Éloi Tassin ,Éloi Tassin  (FRA),Other,Other,Other,17,0.8095238095238095,0.7619047619047619,start
1947_17,1947-07-15,17,main,Les Sables-d'Olonne,FR,46.5,-1.78333,2999683,10,272,207.078161,Plain,Flat,Éloi Tassin ,FRA,1947,1,9.5,Éloi Tassin ,Éloi Tassin  (FRA),Other,Other,Other,17,0.8095238095238095,0.7619047619047619,end
1947_18,1947-07-16,18,main,Les Sables-d'Olonne,FR,46.5,-1.78333,2999683,10,236,148.484128,Plain,Flat,Pietro Tarchini ,SUI,1947,-2,9,Tarchini ,Tarchini  (SUI),Other,Other,Other,18,0.8571428571428571,0.8095238095238095,start
1947_18,1947-07-16,18,main,Vannes,FR,47.6579,-2.75574,2970777,8,236,148.484128,Plain,Flat,Pietro Tarchini ,SUI,1947,-2,9,Tarchini ,Tarchini  (SUI),Other,Other,Other,18,0.8571428571428571,0.8095238095238095,end
1947_19,1947-07-18,19,main,Vannes,FR,47.6579,-2.75574,2970777,8,139,95.431036,Individual time trial,Individual time trial,Raymond Impanis ,BEL,1947,77,46.5,Impanis ,Impanis  (BEL),Other,Other,Other,19,0.9047619047619048,0.8571428571428571,start
1947_19,1947-07-18,19,main,Saint-Brieuc,FR,48.51513,-2.76838,2981280,85,139,95.431036,Individual time trial,Individual time trial,Raymond Impanis ,BEL,1947,77,46.5,Impanis ,Impanis  (BEL),Other,Other,Other,19,0.9047619047619048,0.8571428571428571,end
1947_20,1947-07-19,20,main,Saint-Brieuc,FR,48.51513,-2.76838,2981280,85,235,191.614052,Plain,Flat,Maurice Diot ,FRA,1947,-59,55.5,Diot ,Diot  (FRA),Other,Other,Other,20,0.9523809523809523,0.9047619047619048,start
1947_20,1947-07-19,20,main,Caen,FR,49.18585,-0.35912,3029241,26,235,191.614052,Plain,Flat,Maurice Diot ,FRA,1947,-59,55.5,Diot ,Diot  (FRA),Other,Other,Other,20,0.9523809523809523,0.9047619047619048,end
1947_21,1947-07-20,21,main,Caen,FR,49.18585,-0.35912,3029241,26,257,201.109652,Plain,Flat,Briek Schotte ,BEL,1947,4,28,Schotte ,Schotte  (BEL),Other,Other,Other,21,1,0.9523809523809523,start
1947_21,1947-07-20,21,main,Paris,FR,48.85341,2.3488,2988507,30,257,201.109652,Plain,Flat,Briek Schotte ,BEL,1947,4,28,Schotte ,Schotte  (BEL),Other,Other,Other,21,1,0.9523809523809523,end
1948_1,1948-06-30,1,main,Paris,FR,48.85341,2.3488,2988507,30,237,150.239895,Plain,Flat,Gino Bartali ,ITA,1948,115,87.5,Bartali ,Bartali  (ITA),Other,Other,Other,1,0.047619047619047616,0,start
1948_1,1948-06-30,1,main,Trouville,FR,49.57265,0.6005,2971557,145,237,150.239895,Plain,Flat,Gino Bartali ,ITA,1948,115,87.5,Bartali ,Bartali  (ITA),Other,Other,Other,1,0.047619047619047616,0,end
1948_2,1948-07-01,2,main,Trouville,FR,49.57265,0.6005,2971557,145,259,220.475133,Plain,Flat,Vincenzo Rossello ,ITA,1948,-131,79.5,Rossello ,Rossello  (ITA),Other,Other,Other,2,0.09523809523809523,0.047619047619047616,start
1948_2,1948-07-01,2,main,Dinard,FR,48.63143,-2.06144,3021351,14,259,220.475133,Plain,Flat,Vincenzo Rossello ,ITA,1948,-131,79.5,Rossello ,Rossello  (ITA),Other,Other,Other,2,0.09523809523809523,0.047619047619047616,end
1948_3,1948-07-02,3,main,Dinard,FR,48.63143,-2.06144,3021351,14,251,161.922878,Plain,Flat,Guy Lapébie ,FRA,1948,2,15,Lapébie ,Lapébie  (FRA),Other,Other,Other,3,0.14285714285714285,0.09523809523809523,start
1948_3,1948-07-02,3,main,Nantes,FR,47.21725,-1.55336,2990969,16,251,161.922878,Plain,Flat,Guy Lapébie ,FRA,1948,2,15,Lapébie ,Lapébie  (FRA),Other,Other,Other,3,0.14285714285714285,0.09523809523809523,end
1948_4,1948-07-03,4,main,Nantes,FR,47.21725,-1.55336,2990969,16,166,120.93707,Plain,Flat,Jacques Pras ,FRA,1948,-1,15.5,Pras ,Pras  (FRA),Other,Other,Other,4,0.19047619047619047,0.14285714285714285,start
1948_4,1948-07-03,4,main,La Rochelle,FR,46.16667,-1.15,3006787,15,166,120.93707,Plain,Flat,Jacques Pras ,FRA,1948,-1,15.5,Pras ,Pras  (FRA),Other,Other,Other,4,0.19047619047619047,0.14285714285714285,end
1948_5,1948-07-04,5,main,La Rochelle,FR,46.16667,-1.15,3006787,15,262,154.175323,Plain,Flat,Raoul Remy ,FRA,1948,-6,12,Remy ,Remy  (FRA),Other,Other,Other,5,0.23809523809523808,0.19047619047619047,start
1948_5,1948-07-04,5,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,262,154.175323,Plain,Flat,Raoul Remy ,FRA,1948,-6,12,Remy ,Remy  (FRA),Other,Other,Other,5,0.23809523809523808,0.19047619047619047,end
1948_6,1948-07-05,6,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,244,170.275153,Plain,Flat,Louison Bobet ,FRA,1948,39,28.5,Bobet ,Bobet  (FRA),Other,Other,Other,6,0.2857142857142857,0.23809523809523808,start
1948_6,1948-07-05,6,main,Biarritz,FR,43.48012,-1.55558,3032797,48,244,170.275153,Plain,Flat,Louison Bobet ,FRA,1948,39,28.5,Bobet ,Bobet  (FRA),Other,Other,Other,6,0.2857142857142857,0.23809523809523808,end
1948_7,1948-07-07,7,main,Biarritz,FR,43.48012,-1.55558,3032797,48,219,129.122822,With mountain,Mountain,Gino Bartali ,ITA,1948,353,224.5,Bartali ,Bartali  (ITA),Other,Pyrenees,Pyrenees,7,0.3333333333333333,0.2857142857142857,start
1948_7,1948-07-07,7,main,Lourdes,FR,43.1,-0.05,2997395,401,219,129.122822,With mountain,Mountain,Gino Bartali ,ITA,1948,353,224.5,Bartali ,Bartali  (ITA),Other,Pyrenees,Pyrenees,7,0.3333333333333333,0.2857142857142857,end
1948_8,1948-07-08,8,main,Lourdes,FR,43.1,-0.05,2997395,401,261,133.298991,With mountain,Mountain,Gino Bartali ,ITA,1948,-255,273.5,Bartali ,Bartali  (ITA),Pyrenees,Other,Pyrenees,8,0.38095238095238093,0.3333333333333333,start
1948_8,1948-07-08,8,main,Toulouse,FR,43.60426,1.44367,2972315,146,261,133.298991,With mountain,Mountain,Gino Bartali ,ITA,1948,-255,273.5,Bartali ,Bartali  (ITA),Pyrenees,Other,Pyrenees,8,0.38095238095238093,0.3333333333333333,end
1948_9,1948-07-10,9,main,Toulouse,FR,43.60426,1.44367,2972315,146,246,196.14972,Plain,Flat,Raymond Impanis ,BEL,1948,-121,85.5,Impanis ,Impanis  (BEL),Other,Other,Other,9,0.42857142857142855,0.38095238095238093,start
1948_9,1948-07-10,9,main,Montpellier,FR,43.61092,3.87723,2992166,25,246,196.14972,Plain,Flat,Raymond Impanis ,BEL,1948,-121,85.5,Impanis ,Impanis  (BEL),Other,Other,Other,9,0.42857142857142855,0.38095238095238093,end
1948_10,1948-07-11,10,main,Montpellier,FR,43.61092,3.87723,2992166,25,248,126.449172,Plain,Flat,Raymond Impanis ,BEL,1948,15,32.5,Impanis ,Impanis  (BEL),Other,Alps,Alps,10,0.47619047619047616,0.42857142857142855,start
1948_10,1948-07-11,10,main,Marseille,FR,43.29695,5.38107,2995469,40,248,126.449172,Plain,Flat,Raymond Impanis ,BEL,1948,15,32.5,Impanis ,Impanis  (BEL),Other,Alps,Alps,10,0.47619047619047616,0.42857142857142855,end
1948_11,1948-07-12,11,main,Marseille,FR,43.29695,5.38107,2995469,40,245,201.782462,Plain,Flat,Gino Sciardis ,ITA,1948,-18,31,Sciardis ,Sciardis  (ITA),Alps,Other,Alps,11,0.5238095238095238,0.47619047619047616,start
1948_11,1948-07-12,11,main,Sanremo,FR,43.81725,7.7772,3167777,22,245,201.782462,Plain,Flat,Gino Sciardis ,ITA,1948,-18,31,Sciardis ,Sciardis  (ITA),Alps,Other,Alps,11,0.5238095238095238,0.47619047619047616,end
1948_12,1948-07-13,12,main,Sanremo,FR,43.81725,7.7772,3167777,22,170,68.287513,With mountain,Mountain,Louison Bobet ,FRA,1948,-12,16,Bobet ,Bobet  (FRA),Other,Alps,Other,12,0.5714285714285714,0.5238095238095238,start
1948_12,1948-07-13,12,main,Cannes,FR,43.55135,7.01275,3028808,10,170,68.287513,With mountain,Mountain,Louison Bobet ,FRA,1948,-12,16,Bobet ,Bobet  (FRA),Other,Alps,Other,12,0.5714285714285714,0.5238095238095238,end
1948_13,1948-07-15,13,main,Cannes,FR,43.55135,7.01275,3028808,10,274,152.991722,With mountain,Mountain,Gino Bartali ,ITA,1948,1421,720.5,Bartali ,Bartali  (ITA),Alps,Alps,Alps,13,0.6190476190476191,0.5714285714285714,start
1948_13,1948-07-15,13,main,Briançon,FR,44.89978,6.64201,3030142,1431,274,152.991722,With mountain,Mountain,Gino Bartali ,ITA,1948,1421,720.5,Bartali ,Bartali  (ITA),Alps,Alps,Alps,13,0.6190476190476191,0.5714285714285714,end
1948_14,1948-07-16,14,main,Briançon,FR,44.89978,6.64201,3030142,1431,263,105.213857,With mountain,Mountain,Gino Bartali ,ITA,1948,-1082,890,Bartali ,Bartali  (ITA),Alps,Alps,Alps,14,0.6666666666666666,0.6190476190476191,start
1948_14,1948-07-16,14,main,Aix-les-Bains,FR,45.69173,5.90863,3038350,349,263,105.213857,With mountain,Mountain,Gino Bartali ,ITA,1948,-1082,890,Bartali ,Bartali  (ITA),Alps,Alps,Alps,14,0.6666666666666666,0.6190476190476191,end
1948_15,1948-07-18,15,main,Aix-les-Bains,FR,45.69173,5.90863,3038350,349,256,107.4406,With mountain,Mountain,Gino Bartali ,ITA,1948,80,389,Bartali ,Bartali  (ITA),Alps,Alps,Alps,15,0.7142857142857143,0.6666666666666666,start
1948_15,1948-07-18,15,main,Lausanne,FR,46.516,6.63282,2659994,429,256,107.4406,With mountain,Mountain,Gino Bartali ,ITA,1948,80,389,Bartali ,Bartali  (ITA),Alps,Alps,Alps,15,0.7142857142857143,0.6666666666666666,end
1948_16,1948-07-19,16,main,Lausanne,FR,46.516,6.63282,2659994,429,243,147.254308,With mountain,Mountain,Edward Van Dijck ,BEL,1948,-187,335.5,Dijck ,Dijck  (BEL),Alps,Other,Alps,16,0.7619047619047619,0.7142857142857143,start
1948_16,1948-07-19,16,main,Mulhouse,FR,47.75,7.33333,2991214,242,243,147.254308,With mountain,Mountain,Edward Van Dijck ,BEL,1948,-187,335.5,Dijck ,Dijck  (BEL),Alps,Other,Alps,16,0.7619047619047619,0.7142857142857143,end
1948_17,1948-07-21,17,main,Mulhouse,FR,47.75,7.33333,2991214,242,120,97.745744,Individual time trial,Individual time trial,Roger Lambrecht ,BEL,1948,-101,191.5,Lambrecht ,Lambrecht  (BEL),Other,Other,Other,17,0.8095238095238095,0.7619047619047619,start
