stage_id;date;stage_number;sub_stage;start_place;start_country;end_place;end_country;distance_km;terrain;terrain_group;winner_name;winner_country;start_lat;start_long;start_gnid;end_lat;end_long;end_gnid;dist_start_end
1936_19a;1936-07-31;19;a;La Rochelle;FR;La Roche-sur-Yon;FR; 81,000;Plain;Flat;Marcel Kint ;BEL;46,16667;-1,1500000;3006787;46,66667;-1,4333300;3006767; 59,756154
1936_19b;1936-07-31;19;b;La Roche-sur-Yon;FR;Cholet;FR; 65,000;Individual time trial;Individual time trial;Félicien Vervaecke ;BEL;46,66667;-1,4333300;3006767;47,08200;-0,8770000;6694513; 62,688738
1936_19c;1936-07-31;19;c;Cholet;FR;Angers;FR; 67,000;Plain;Flat;Paul Maye ;FRA;47,08200;-0,8770000;6694513;47,47381;-0,5477400;3037656; 50,206769
1936_20a;1936-08-01;20;a;Angers;FR;Vire;FR;204,000;Plain;Flat;René Le Grevès ;FRA;47,47381;-0,5477400;3037656;48,83333;-0,8833300;2967972;153,379014
1936_20b;1936-08-01;20;b;Vire;FR;Caen;FR; 55,000;Individual time trial;Individual time trial;Antonin Magne ;FRA;48,83333;-0,8833300;2967972;49,18585;-0,3591200;3029241; 54,818314
1936_21;1936-08-02;21;main;Caen;FR;Paris;FR;234,000;Plain;Flat;Arsène Mersch ;LUX;49,18585;-0,3591200;3029241;48,85341; 2,3488000;2988507;201,109652
1937_1;1937-06-30; 1;main;Paris;FR;Lille;FR;263,000;Plain;Flat;Jean Majerus ;LUX;48,85341; 2,3488000;2988507;50,63297; 3,0585800;2998324;204,571273
1937_2;1937-07-01; 2;main;Lille;FR;Charleville;FR;192,000;Plain;Flat;Maurice Archambaud ;FRA;50,63297; 3,0585800;2998324;49,76850; 4,7248700;3026613;152,826889
1937_3;1937-07-02; 3;main;Charleville;FR;Metz;FR;161,000;Plain;Flat;Walter Generati ;ITA;49,76850; 4,7248700;3026613;49,11911; 6,1726900;2994160;127,303778
1937_4;1937-07-03; 4;main;Metz;FR;Belfort;FR;220,000;With mountain;Mountain;Erich Bautz ;GER;49,11911; 6,1726900;2994160;47,63883; 6,8541900;3033791;172,314061
1937_5a;1937-07-04; 5;a;Belfort;FR;Lons-le-Saunier;FR;175,000;Plain;Flat;Henri Puppo ;FRA;47,63883; 6,8541900;3033791;46,67535; 5,5557500;2997626;145,473469
1937_5b;1937-07-04; 5;b;Lons-le-Saunier;FR;Champagnole;FR; 34,000;Team time trial;Team time trial;Sylvère Maes ;BEL;46,67535; 5,5557500;2997626;46,74452; 5,9135400;3027235; 28,375123
1937_5c;1937-07-04; 5;c;Champagnole;FR;Geneva;FR; 93,000;Plain;Flat;Leo Amberg ;SUI;46,74452; 5,9135400;3027235;46,20222; 6,1456900;2660646; 62,937365
1937_6;1937-07-06; 6;main;Geneva;FR;Aix-les-Bains;FR;180,000;With mountain;Mountain;Gustaaf Deloor ;BEL;46,20222; 6,1456900;2660646;45,69173; 5,9086300;3038350; 59,716379
1937_7;1937-07-07; 7;main;Aix-les-Bains;FR;Grenoble;FR;228,000;With mountain;Mountain;Gino Bartali ;ITA;45,69173; 5,9086300;3038350;45,17155; 5,7223900;3014728; 59,705877
1937_8;1937-07-08; 8;main;Grenoble;FR;Briançon;FR;194,000;With mountain;Mountain;Otto Weckerling ;GER;45,17155; 5,7223900;3014728;44,89978; 6,6420100;3030142; 78,413126
1937_9;1937-07-09; 9;main;Briançon;FR;Digne;FR;220,000;With mountain;Mountain;Roger Lapébie ;FRA;44,89978; 6,6420100;3030142;44,09252; 6,2319900;3021382; 95,579276
1937_10;1937-07-11;10;main;Digne;FR;Nice;FR;251,000;With mountain;Mountain;Félicien Vervaecke ;BEL;44,09252; 6,2319900;3021382;43,70313; 7,2660800;2990440; 93,590880
1937_11a;1937-07-13;11;a;Nice;FR;Toulon;FR;169,000;Plain;Flat;Eloi Meulenberg ;BEL;43,70313; 7,2660800;2990440;43,12442; 5,9283600;2972328;125,900297
1937_11b;1937-07-13;11;b;Toulon;FR;Marseille;FR; 65,000;Team time trial;Team time trial;Gustaaf Danneels ;BEL;43,12442; 5,9283600;2972328;43,29695; 5,3810700;2995469; 48,379395
1937_12a;1937-07-14;12;a;Marseille;FR;Nîmes;FR;112,000;Plain;Flat;Alphonse Antoine ;FRA;43,29695; 5,3810700;2995469;43,83378; 4,3596200;2990363;101,780270
1937_12b;1937-07-14;12;b;Nîmes;FR;Montpellier;FR; 51,000;Plain;Flat;René Pedroli ;SUI;43,83378; 4,3596200;2990363;43,61092; 3,8772300;2992166; 46,060318
1937_13a;1937-07-15;13;a;Montpellier;FR;Narbonne;FR;103,000;Plain;Flat;Francesco Camusso ;ITA;43,61092; 3,8772300;2992166;43,18396; 3,0014100;2990919; 85,307200
1937_13b;1937-07-15;13;b;Narbonne;FR;Perpignan;FR; 63,000;Plain;Flat;Eloi Meulenberg ;BEL;43,18396; 3,0014100;2990919;42,69764; 2,8954100;2987914; 54,821711
1937_14a;1937-07-17;14;a;Perpignan;FR;Bourg-Madame;FR; 99,000;Plain;Flat;Eloi Meulenberg ;BEL;42,69764; 2,8954100;2987914;42,43416; 1,9439100;3030983; 83,341468
1937_14b;1937-07-17;14;b;Bourg-Madame;FR;Ax-les-Thermes;FR; 59,000;With mountain;Mountain;Mariano Canardo ;ESP;42,43416; 1,9439100;3030983;42,71968; 1,8384500;3035595; 32,938593
1937_14c;1937-07-17;14;c;Ax-les-Thermes;FR;Luchon;FR;167,000;With mountain;Mountain;Eloi Meulenberg ;BEL;42,71968; 1,8384500;3035595;42,79079; 0,5931500;3035416;102,094112
1937_15;1937-07-19;15;main;Luchon;FR;Pau;FR;194,000;With mountain;Mountain;Julian Berrendero ;ESP;42,79079; 0,5931500;3035416;43,30000;-0,3666700;2988358; 96,489570
1937_16;1937-07-21;16;main;Pau;FR;Bordeaux;FR;235,000;Plain;Flat;Paul Chocque ;FRA;43,30000;-0,3666700;2988358;44,84044;-0,5805000;3031582;172,331541
1937_17a;1937-07-22;17;a;Bordeaux;FR;Royan;FR;123,000;Plain;Flat;Erich Bautz ;GER;44,84044;-0,5805000;3031582;45,62846;-1,0281000;2982343; 94,478840
1937_17b;1937-07-22;17;b;Royan;FR;Saintes;FR; 37,000;Plain;Flat;Adolph Braeckeveldt ;BEL;45,62846;-1,0281000;2982343;45,75000;-0,6333300;2980340; 33,547429
1937_17c;1937-07-22;17;c;Saintes;FR;La Rochelle;FR; 67,000;Plain;Flat;Roger Lapébie ;FRA;45,75000;-0,6333300;2980340;46,16667;-1,1500000;3006787; 61,237946
1937_18a;1937-07-23;18;a;La Rochelle;FR;La Roche-sur-Yon;FR; 82,000;Team time trial;Team time trial;Roger Lapébie ;FRA;46,16667;-1,1500000;3006787;46,66667;-1,4333300;3006767; 59,756154
1937_18b;1937-07-23;18;b;La Roche-sur-Yon;FR;Rennes;FR;172,000;Plain;Flat;Paul Chocque ;FRA;46,66667;-1,4333300;3006767;48,11198;-1,6742900;2983990;161,912543
1937_19a;1937-07-24;19;a;Rennes;FR;Vire;FR;114,000;Plain;Flat;Raymond Passat ;FRA;48,11198;-1,6742900;2983990;48,83333;-0,8833300;2967972; 99,274849
1937_19b;1937-07-24;19;b;Vire;FR;Caen;FR; 59,000;Individual time trial;Individual time trial;Leo Amberg ;SUI;48,83333;-0,8833300;2967972;49,18585;-0,3591200;3029241; 54,818314
1937_20;1937-07-25;20;main;Caen;FR;Paris;FR;234,000;Plain;Flat;Edward Vissers ;BEL;49,18585;-0,3591200;3029241;48,85341; 2,3488000;2988507;201,109652
1938_1;1938-07-05; 1;main;Paris;FR;Caen;FR;215,000;Plain;Flat;Willi Oberbeck ;GER;48,85341; 2,3488000;2988507;49,18585;-0,3591200;3029241;201,109652
1938_2;1938-07-06; 2;main;Caen;FR;Saint-Brieuc;FR;237,000;Plain;Flat;Jean Majerus ;LUX;49,18585;-0,3591200;3029241;48,51513;-2,7683800;2981280;191,614052
1938_3;1938-07-07; 3;main;Saint-Brieuc;FR;Nantes;FR;238,000;Plain;Flat;Gerrit Schulte ;NED;48,51513;-2,7683800;2981280;47,21725;-1,5533600;2990969;170,604389
1938_4a;1938-07-08; 4;a;Nantes;FR;La Roche-sur-Yon;FR; 62,000;Plain;Flat;Éloi Meulenberg ;BEL;47,21725;-1,5533600;2990969;46,66667;-1,4333300;3006767; 61,965449
1938_4b;1938-07-08; 4;b;La Roche-sur-Yon;FR;La Rochelle;FR; 83,000;Plain;Flat;Éloi Meulenberg ;BEL;46,66667;-1,4333300;3006767;46,16667;-1,1500000;3006787; 59,756154
1938_4c;1938-07-08; 4;c;La Rochelle;FR;Royan;FR; 83,000;Plain;Flat;Félicien Vervaecke ;BEL;46,16667;-1,1500000;3006787;45,62846;-1,0281000;2982343; 60,652968
1938_5;1938-07-10; 5;main;Royan;FR;Bordeaux;FR;198,000;Plain;Flat;Éloi Meulenberg ;BEL;45,62846;-1,0281000;2982343;44,84044;-0,5805000;3031582; 94,478840
1938_6a;1938-07-11; 6;a;Bordeaux;FR;Arcachon;FR; 53,000;Plain;Flat;Jules Rossi ;ITA;44,84044;-0,5805000;3031582;44,65000;-1,1666700;3037253; 50,963360
1938_6b;1938-07-11; 6;b;Arcachon;FR;Bayonne;FR;171,000;Plain;Flat;Glauco Servadei ;ITA;44,65000;-1,1666700;3037253;43,48333;-1,4833300;3034475;132,319590
1938_7;1938-07-12; 7;main;Bayonne;FR;Pau;FR;115,000;Plain;Flat;Theo Middelkamp ;NED;43,48333;-1,4833300;3034475;43,30000;-0,3666700;2988358; 92,605949
1938_8;1938-07-14; 8;main;Pau;FR;Luchon;FR;193,000;With mountain;Mountain;Félicien Vervaecke ;BEL;43,30000;-0,3666700;2988358;42,79079; 0,5931500;3035416; 96,489570
1938_9;1938-07-16; 9;main;Luchon;FR;Perpignan;FR;260,000;With mountain;Mountain;Jean Fréchaut ;FRA;42,79079; 0,5931500;3035416;42,69764; 2,8954100;2987914;188,493974
1938_10a;1938-07-17;10;a;Perpignan;FR;Narbonne;FR; 63,000;Plain;Flat;Antoon van Schendel ;NED;42,69764; 2,8954100;2987914;43,18396; 3,0014100;2990919; 54,821711
1938_10b;1938-07-17;10;b;Narbonne;FR;Béziers;FR; 27,000;Individual time trial;Individual time trial;Félicien Vervaecke ;BEL;43,18396; 3,0014100;2990919;43,34122; 3,2140200;3032833; 24,566580
1938_10c;1938-07-17;10;c;Béziers;FR;Montpellier;FR; 73,000;Plain;Flat;Antonin Magne ;FRA;43,34122; 3,2140200;3032833;43,61092; 3,8772300;2992166; 61,412896
1938_11;1938-07-18;11;main;Montpellier;FR;Marseille;FR;223,000;Plain;Flat;Gino Bartali ;ITA;43,61092; 3,8772300;2992166;43,29695; 5,3810700;2995469;126,449172
1938_12;1938-07-19;12;main;Marseille;FR;Cannes;FR;199,000;Plain;Flat;Jean Fréchaut ;FRA;43,29695; 5,3810700;2995469;43,55135; 7,0127500;3028808;134,923832
1938_13;1938-07-21;13;main;Cannes;FR;Digne;FR;284,000;With mountain;Mountain;Dante Gianello ;FRA;43,55135; 7,0127500;3028808;44,09252; 6,2319900;3021382; 86,955919
1938_14;1938-07-22;14;main;Digne;FR;Briançon;FR;219,000;With mountain;Mountain;Gino Bartali ;ITA;44,09252; 6,2319900;3021382;44,89978; 6,6420100;3030142; 95,579276
1938_15;1938-07-23;15;main;Briançon;FR;Aix-les-Bains;FR;311,000;With mountain;Mountain;Marcel Kint ;BEL;44,89978; 6,6420100;3030142;45,69173; 5,9086300;3038350;105,213857
1938_16;1938-07-25;16;main;Aix-les-Bains;FR;Besançon;FR;284,000;With mountain;Mountain;Marcel Kint ;BEL;45,69173; 5,9086300;3038350;47,24878; 6,0181500;3033123;173,533228
1938_17a;1938-07-26;17;a;Besançon;FR;Belfort;FR; 89,000;Plain;Flat;Émile Masson Jr. ;BEL;47,24878; 6,0181500;3033123;47,63883; 6,8541900;3033791; 76,465666
1938_17b;1938-07-26;17;b;Belfort;FR;Strasbourg;FR;143,000;Plain;Flat;Jean Fréchaut ;FRA;47,63883; 6,8541900;3033791;48,58392; 7,7455300;2973783;124,326371
1938_18;1938-07-27;18;main;Strasbourg;FR;Metz;FR;186,000;Plain;Flat;Marcel Kint ;BEL;48,58392; 7,7455300;2973783;49,11911; 6,1726900;2994160;129,698940
1938_19;1938-07-28;19;main;Metz;FR;Reims;FR;196,000;Plain;Flat;Fabien Galateau ;FRA;49,11911; 6,1726900;2994160;49,29162; 4,1192100;2967320;150,575480
1938_20a;1938-07-30;20;a;Reims;FR;Laon;FR; 48,000;Plain;Flat;Glauco Servadei ;ITA;49,29162; 4,1192100;2967320;49,56310; 3,6271400;3007477; 46,718496
1938_20b;1938-07-30;20;b;Laon;FR;Saint-Quentin;FR; 42,000;Individual time trial;Individual time trial;Félicien Vervaecke ;BEL;49,56310; 3,6271400;3007477;49,84889; 3,2875700;2977295; 40,121518
1938_20c;1938-07-30;20;c;Saint-Quentin;FR;Lille;FR;107,000;Plain;Flat;François Neuville ;BEL;49,84889; 3,2875700;2977295;50,63297; 3,0585800;2998324; 88,792778
1938_21;1938-07-31;21;main;Lille;FR;Paris;FR;279,000;Plain;Flat;Antonin Magne ;FRA;50,63297; 3,0585800;2998324;48,85341; 2,3488000;2988507;204,571273
1939_1;1939-07-10; 1;main;Paris;FR;Caen;FR;215,000;Plain;Flat;Amédée Fournier ;FRA;48,85341; 2,3488000;2988507;49,18585;-0,3591200;3029241;201,109652
1939_2a;1939-07-11; 2;a;Caen;FR;Vire;FR; 64,000;Individual time trial;Individual time trial;Romain Maes ;BEL;49,18585;-0,3591200;3029241;48,83333;-0,8833300;2967972; 54,818314
1939_2b;1939-07-11; 2;b;Vire;FR;Rennes;FR;119,000;Plain;Flat;Éloi Tassin ;FRA;48,83333;-0,8833300;2967972;48,11198;-1,6742900;2983990; 99,274849
1939_3;1939-07-12; 3;main;Rennes;FR;Brest;FR;244,000;Plain;Flat;Pierre Cloarec ;FRA;48,11198;-1,6742900;2983990;48,39029;-4,4862800;3030300;210,713268
1939_4;1939-07-13; 4;main;Brest;FR;Lorient;FR;174,000;Plain;Flat;Raymond Louviot ;FRA;48,39029;-4,4862800;3030300;47,75000;-3,3666700;2997577;109,617574
1939_5;1939-07-14; 5;main;Lorient;FR;Nantes;FR;207,000;Plain;Flat;Amédée Fournier ;FRA;47,75000;-3,3666700;2997577;47,21725;-1,5533600;2990969;148,743823
1939_6a;1939-07-15; 6;a;Nantes;FR;La Rochelle;FR;144,000;Plain;Flat;Lucien Storme ;BEL;47,21725;-1,5533600;2990969;46,16667;-1,1500000;3006787;120,937070
1939_6b;1939-07-15; 6;b;La Rochelle;FR;Royan;FR;107,000;Plain;Flat;Edmond Pagès ;FRA;46,16667;-1,1500000;3006787;45,62846;-1,0281000;2982343; 60,652968
1939_7;1939-07-17; 7;main;Royan;FR;Bordeaux;FR;198,000;Plain;Flat;Raymond Passat ;FRA;45,62846;-1,0281000;2982343;44,84044;-0,5805000;3031582; 94,478840
1939_8a;1939-07-18; 8;a;Bordeaux;FR;Salies-de-Béarn;FR;210,000;Plain;Flat;Marcel Kint ;BEL;44,84044;-0,5805000;3031582;43,47422;-0,9244800;2976444;154,547661
1939_8b;1939-07-18; 8;b;Salies-de-Béarn;FR;Pau;FR; 69,000;Individual time trial;Individual time trial;Karl Litschi ;SUI;43,47422;-0,9244800;2976444;43,30000;-0,3666700;2988358; 49,117246
1939_9;1939-07-19; 9;main;Pau;FR;Toulouse;FR;311,000;With mountain;Mountain;Edward Vissers ;BEL;43,30000;-0,3666700;2988358;43,60426; 1,4436700;2972315;150,163848
1939_10a;1939-07-21;10;a;Toulouse;FR;Narbonne;FR;149,000;Plain;Flat;Pierre Jaminet ;FRA;43,60426; 1,4436700;2972315;43,18396; 3,0014100;2990919;134,408623
1939_10b;1939-07-21;10;b;Narbonne;FR;Béziers;FR; 27,000;Individual time trial;Individual time trial;Maurice Archambaud ;FRA;43,18396; 3,0014100;2990919;43,34122; 3,2140200;3032833; 24,566580
1939_10c;1939-07-21;10;c;Béziers;FR;Montpellier;FR; 70,000;Plain;Flat;Maurice Archambaud ;FRA;43,34122; 3,2140200;3032833;43,61092; 3,8772300;2992166; 61,412896
1939_11;1939-07-22;11;main;Montpellier;FR;Marseille;FR;212,000;Plain;Flat;Fabien Galateau ;FRA;43,61092; 3,8772300;2992166;43,29695; 5,3810700;2995469;126,449172
1939_12a;1939-07-23;12;a;Marseille;FR;Saint-Raphaël;FR;157,000;Plain;Flat;François Neuens ;LUX;43,29695; 5,3810700;2995469;43,42332; 6,7735000;2977246;113,569706
1939_12b;1939-07-23;12;b;Saint-Raphaël;FR;Monaco;FR;122,000;Plain;Flat;Maurice Archambaud ;FRA;43,42332; 6,7735000;2977246;43,73333; 7,4166700;2993458; 62,298853
1939_13;1939-07-24;13;main;Monaco;FR;Monaco;FR;101,000;With mountain;Mountain;Pierre Gallien ;FRA;43,73333; 7,4166700;2993458;43,73333; 7,4166700;2993458;  0,000000
1939_14;1939-07-25;14;main;Monaco;FR;Digne;FR;175,000;Plain;Flat;Pierre Cloarec ;FRA;43,73333; 7,4166700;2993458;44,09252; 6,2319900;3021382;103,074331
1939_15;1939-07-26;15;main;Digne;FR;Briançon;FR;219,000;With mountain;Mountain;Sylvère Maes ;BEL;44,09252; 6,2319900;3021382;44,89978; 6,6420100;3030142; 95,579276
1939_16a;1939-07-27;16;a;Briançon;FR;Briançon;FR;126,000;With mountain;Mountain;Pierre Jaminet ;FRA;44,89978; 6,6420100;3030142;44,89978; 6,6420100;3030142;  0,000000
1939_16b;1939-07-27;16;b;Bonneval-sur-Arc;FR;Bourg-Saint-Maurice;FR; 64,000;Mountain time trial;Mountain time trial;Sylvère Maes ;BEL;45,37140; 7,0463400;3031697;45,61716; 6,7690200;3030949; 34,881829
1939_16c;1939-07-27;16;c;Bourg-Saint-Maurice;FR;Annecy;FR;104,000;Plain;Flat;Antoon van Schendel ;NED;45,61716; 6,7690200;3030949;45,91971; 6,1439300;3037540; 59,079364
1939_17a;1939-07-29;17;a;Annecy;FR;Dôle;FR;226,000;With mountain;Mountain;François Neuens ;LUX;45,91971; 6,1439300;3037540;47,10000; 5,5000000;3021263;140,344458
1939_17b;1939-07-29;17;b;Dôle;FR;Dijon;FR; 59,000;Individual time trial;Individual time trial;Maurice Archambaud ;FRA;47,10000; 5,5000000;3021263;47,31667; 5,0166700;3021372; 43,791727
1939_18a;1939-07-30;18;a;Dijon;FR;Troyes;FR;151,000;Plain;Flat;René Le Grevès ;FRA;47,31667; 5,0166700;3021372;48,30073; 4,0852400;2971549;129,802767
1939_18b;1939-07-30;18;b;Troyes;FR;Paris;FR;201,000;Plain;Flat;Marcel Kint ;BEL;48,30073; 4,0852400;2971549;48,85341; 2,3488000;2988507;141,913972
1947_1;1947-06-25; 1;main;Paris;FR;Lille;FR;236,000;Plain;Flat;Ferdinand Kübler ;SUI;48,85341; 2,3488000;2988507;50,63297; 3,0585800;2998324;204,571273
1947_2;1947-06-26; 2;main;Lille;FR;Brussels;BE;182,000;Plain;Flat;René Vietto ;FRA;50,63297; 3,0585800;2998324;50,85045; 4,3487800;2800866; 94,055733
1947_3;1947-06-27; 3;main;Brussels;BE;Luxembourg City;LU;314,000;Plain;Flat;Aldo Ronconi ;ITA;50,85045; 4,3487800;2800866;49,60244; 6,1332000;10104616;188,272284
1947_4;1947-06-28; 4;main;Luxembourg City;LU;Strasbourg;FR;223,000;Plain;Flat;Jean Robic ;FRA;49,60244; 6,1332000;10104616;48,58392; 7,7455300;2973783;163,299089
1947_5;1947-06-29; 5;main;Strasbourg;FR;Besançon;FR;248,000;Plain;Flat;Ferdinand Kübler ;SUI;48,58392; 7,7455300;2973783;47,24878; 6,0181500;3033123;196,710230
1947_6;1947-07-01; 6;main;Besançon;FR;Lyon;FR;249,000;Plain;Flat;Lucien Teisseire ;FRA;47,24878; 6,0181500;3033123;45,74846; 4,8467100;2996944;189,604464
1947_7;1947-07-02; 7;main;Lyon;FR;Grenoble;FR;172,000;With mountain;Mountain;Jean Robic ;FRA;45,74846; 4,8467100;2996944;45,17155; 5,7223900;3014728; 93,803427
1947_8;1947-07-03; 8;main;Grenoble;FR;Briançon;FR;185,000;With mountain;Mountain;Fermo Camellini ;ITA;45,17155; 5,7223900;3014728;44,89978; 6,6420100;3030142; 78,413126
1947_9;1947-07-05; 9;main;Briançon;FR;Digne;FR;217,000;With mountain;Mountain;René Vietto ;FRA;44,89978; 6,6420100;3030142;44,09252; 6,2319900;3021382; 95,579276
1947_10;1947-07-06;10;main;Digne;FR;Nice;FR;255,000;With mountain;Mountain;Fermo Camellini ;ITA;44,09252; 6,2319900;3021382;43,70313; 7,2660800;2990440; 93,590880
1947_11;1947-07-08;11;main;Nice;FR;Marseille;FR;230,000;Plain;Flat;Édouard Fachleitner ;FRA;43,70313; 7,2660800;2990440;43,29695; 5,3810700;2995469;158,780928
1947_12;1947-07-09;12;main;Marseille;FR;Montpellier;FR;165,000;Plain;Flat;Henri Massal ;FRA;43,29695; 5,3810700;2995469;43,61092; 3,8772300;2992166;126,449172
1947_13;1947-07-10;13;main;Montpellier;FR;Carcassonne;FR;172,000;Plain;Flat;Lucien Teisseire ;FRA;43,61092; 3,8772300;2992166;43,21351; 2,3516200;3028641;131,059102
1947_14;1947-07-11;14;main;Carcassonne;FR;Luchon;FR;253,000;With mountain;Mountain;Albert Bourlon ;FRA;43,21351; 2,3516200;3028641;42,79079; 0,5931500;3035416;150,690922
1947_15;1947-07-13;15;main;Luchon;FR;Pau;FR;195,000;With mountain;Mountain;Jean Robic ;FRA;42,79079; 0,5931500;3035416;43,30000;-0,3666700;2988358; 96,489570
1947_16;1947-07-14;16;main;Pau;FR;Bordeaux;FR;195,000;Plain;Flat;Giuseppe Tacca ;ITA;43,30000;-0,3666700;2988358;44,84044;-0,5805000;3031582;172,331541
1947_17;1947-07-15;17;main;Bordeaux;FR;Les Sables-d'Olonne;FR;272,000;Plain;Flat;Éloi Tassin ;FRA;44,84044;-0,5805000;3031582;46,50000;-1,7833300;2999683;207,078161
1947_18;1947-07-16;18;main;Les Sables-d'Olonne;FR;Vannes;FR;236,000;Plain;Flat;Pietro Tarchini ;SUI;46,50000;-1,7833300;2999683;47,65790;-2,7557400;2970777;148,484128
1947_19;1947-07-18;19;main;Vannes;FR;Saint-Brieuc;FR;139,000;Individual time trial;Individual time trial;Raymond Impanis ;BEL;47,65790;-2,7557400;2970777;48,51513;-2,7683800;2981280; 95,431036
1947_20;1947-07-19;20;main;Saint-Brieuc;FR;Caen;FR;235,000;Plain;Flat;Maurice Diot ;FRA;48,51513;-2,7683800;2981280;49,18585;-0,3591200;3029241;191,614052
1947_21;1947-07-20;21;main;Caen;FR;Paris;FR;257,000;Plain;Flat;Briek Schotte ;BEL;49,18585;-0,3591200;3029241;48,85341; 2,3488000;2988507;201,109652
1948_1;1948-06-30; 1;main;Paris;FR;Trouville;FR;237,000;Plain;Flat;Gino Bartali ;ITA;48,85341; 2,3488000;2988507;49,57265; 0,6005000;2971557;150,239895
1948_2;1948-07-01; 2;main;Trouville;FR;Dinard;FR;259,000;Plain;Flat;Vincenzo Rossello ;ITA;49,57265; 0,6005000;2971557;48,63143;-2,0614400;3021351;220,475133
1948_3;1948-07-02; 3;main;Dinard;FR;Nantes;FR;251,000;Plain;Flat;Guy Lapébie ;FRA;48,63143;-2,0614400;3021351;47,21725;-1,5533600;2990969;161,922878
1948_4;1948-07-03; 4;main;Nantes;FR;La Rochelle;FR;166,000;Plain;Flat;Jacques Pras ;FRA;47,21725;-1,5533600;2990969;46,16667;-1,1500000;3006787;120,937070
1948_5;1948-07-04; 5;main;La Rochelle;FR;Bordeaux;FR;262,000;Plain;Flat;Raoul Remy ;FRA;46,16667;-1,1500000;3006787;44,84044;-0,5805000;3031582;154,175323
1948_6;1948-07-05; 6;main;Bordeaux;FR;Biarritz;FR;244,000;Plain;Flat;Louison Bobet ;FRA;44,84044;-0,5805000;3031582;43,48012;-1,5555800;3032797;170,275153
1948_7;1948-07-07; 7;main;Biarritz;FR;Lourdes;FR;219,000;With mountain;Mountain;Gino Bartali ;ITA;43,48012;-1,5555800;3032797;43,10000;-0,0500000;2997395;129,122822
1948_8;1948-07-08; 8;main;Lourdes;FR;Toulouse;FR;261,000;With mountain;Mountain;Gino Bartali ;ITA;43,10000;-0,0500000;2997395;43,60426; 1,4436700;2972315;133,298991
1948_9;1948-07-10; 9;main;Toulouse;FR;Montpellier;FR;246,000;Plain;Flat;Raymond Impanis ;BEL;43,60426; 1,4436700;2972315;43,61092; 3,8772300;2992166;196,149720
1948_10;1948-07-11;10;main;Montpellier;FR;Marseille;FR;248,000;Plain;Flat;Raymond Impanis ;BEL;43,61092; 3,8772300;2992166;43,29695; 5,3810700;2995469;126,449172
1948_11;1948-07-12;11;main;Marseille;FR;Sanremo;FR;245,000;Plain;Flat;Gino Sciardis ;ITA;43,29695; 5,3810700;2995469;43,81725; 7,7772000;3167777;201,782462
1948_12;1948-07-13;12;main;Sanremo;FR;Cannes;FR;170,000;With mountain;Mountain;Louison Bobet ;FRA;43,81725; 7,7772000;3167777;43,55135; 7,0127500;3028808; 68,287513
1948_13;1948-07-15;13;main;Cannes;FR;Briançon;FR;274,000;With mountain;Mountain;Gino Bartali ;ITA;43,55135; 7,0127500;3028808;44,89978; 6,6420100;3030142;152,991722
1948_14;1948-07-16;14;main;Briançon;FR;Aix-les-Bains;FR;263,000;With mountain;Mountain;Gino Bartali ;ITA;44,89978; 6,6420100;3030142;45,69173; 5,9086300;3038350;105,213857
1948_15;1948-07-18;15;main;Aix-les-Bains;FR;Lausanne;FR;256,000;With mountain;Mountain;Gino Bartali ;ITA;45,69173; 5,9086300;3038350;46,51600; 6,6328200;2659994;107,440600
1948_16;1948-07-19;16;main;Lausanne;FR;Mulhouse;FR;243,000;With mountain;Mountain;Edward Van Dijck ;BEL;46,51600; 6,6328200;2659994;47,75000; 7,3333300;2991214;147,254308
1948_17;1948-07-21;17;main;Mulhouse;FR;Strasbourg;FR;120,000;Individual time trial;Individual time trial;Roger Lambrecht ;BEL;47,75000; 7,3333300;2991214;48,58392; 7,7455300;2973783; 97,745744
1948_18;1948-07-22;18;main;Strasbourg;FR;Metz;FR;195,000;Plain;Flat;Giovanni Corrieri ;ITA;48,58392; 7,7455300;2973783;49,11911; 6,1726900;2994160;129,698940
1948_19;1948-07-23;19;main;Metz;FR;Liège;BE;249,000;Plain;Flat;Gino Bartali ;ITA;49,11911; 6,1726900;2994160;50,63373; 5,5674900;2792413;174,105166
